iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_religion,layer_interdependences_neighbours,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_religion,layer_polarisations_neighbours,layer_polarisations_cultural
75,0.02120484798619715,38,792,873,2.99573227355399,0.19999999999999984,0.19999999999999987,0.19999999999999984,0.19999999999999987,0.19999999999999984,0.35267117031605233,0.35267117031605233,0.35267117031605233,0.35267117031605233,0.35267117031605233
76,0.011965070005976908,39,793,874,3.6888794541139354,0.19999999999999987,0.1999999999999999,0.19999999999999973,0.19999999999999984,0.19999999999999973,0.3346484279909418,0.3346484279909418,0.3346484279909418,0.3346484279909418,0.3346484279909418
77,-0.008754575379720134,39,794,875,3.6888794541139354,0.1999999999999999,0.19999999999999996,0.19999999999999996,0.20000000000000004,0.1999999999999999,0.3566013408385208,0.3566013408385208,0.3566013408385208,0.3566013408385208,0.3566013408385208
78,-0.02175234615881481,39,795,876,3.6888794541139354,0.19999999999999973,0.1999999999999998,0.19999999999999973,0.19999999999999976,0.19999999999999976,0.36741745079638194,0.36741745079638194,0.36741745079638194,0.36741745079638194,0.36741745079638194
79,-0.043012147603872744,39,796,877,3.6888794541139354,0.1999999999999996,0.1999999999999996,0.19999999999999957,0.1999999999999996,0.1999999999999996,0.3791765830040678,0.3791765830040678,0.3791765830040678,0.3791765830040678,0.3791765830040678
80,-0.07890289336708908,39,797,878,3.6888794541139354,0.19999999999999998,0.19999999999999998,0.19999999999999993,0.20000000000000015,0.19999999999999998,0.43327144392891836,0.43327144392891836,0.43327144392891836,0.43327144392891836,0.43327144392891836
81,-0.08541919432624484,40,797,878,0.0,0.19999999999999984,0.19999999999999984,0.19999999999999984,0.19999999999999998,0.1999999999999999,0.4400194117580272,0.4400194117580272,0.4400194117580272,0.4400194117580272,0.4400194117580272
82,-0.12285236864997487,40,797,878,0.0,0.20000000000000004,0.20000000000000018,0.20000000000000007,0.2000000000000002,0.20000000000000018,0.4659230784796258,0.4659230784796258,0.4659230784796258,0.4659230784796258,0.4659230784796258
83,-0.14204893282524803,40,797,878,0.0,0.1999999999999998,0.1999999999999998,0.1999999999999998,0.19999999999999987,0.1999999999999999,0.5002793467057289,0.5002793467057289,0.5002793467057289,0.5002793467057289,0.5002793467057289
84,-0.15526966099672418,40,797,878,0.0,0.20000000000000007,0.19999999999999996,0.19999999999999998,0.20000000000000007,0.2000000000000001,0.44242242210107047,0.44242242210107047,0.44242242210107047,0.44242242210107047,0.44242242210107047
85,-0.14494059016984026,40,797,878,0.0,0.19999999999999965,0.1999999999999996,0.19999999999999968,0.19999999999999965,0.19999999999999965,0.38059206925104455,0.38059206925104455,0.38059206925104455,0.38059206925104455,0.38059206925104455
86,-0.13843167106051243,40,797,878,0.0,0.19999999999999973,0.19999999999999965,0.19999999999999968,0.19999999999999968,0.19999999999999976,0.3497582573553597,0.3497582573553597,0.3497582573553597,0.3497582573553597,0.3497582573553597
87,-0.10483753032616608,40,797,878,0.0,0.20000000000000015,0.20000000000000004,0.20000000000000004,0.20000000000000007,0.2000000000000001,0.3301798303564753,0.3301798303564753,0.3301798303564753,0.3301798303564753,0.3301798303564753
88,-0.08911372699973719,40,797,878,0.0,0.20000000000000026,0.20000000000000004,0.2000000000000001,0.20000000000000004,0.20000000000000015,0.3256747344814311,0.3256747344814311,0.3256747344814311,0.3256747344814311,0.3256747344814311
89,-0.035410126251504,40,797,878,0.0,0.19999999999999976,0.19999999999999968,0.19999999999999973,0.19999999999999968,0.1999999999999998,0.34662168426217416,0.34662168426217416,0.34662168426217416,0.34662168426217416,0.34662168426217416
90,0.02940500061131259,40,797,878,0.0,0.1999999999999998,0.1999999999999998,0.1999999999999998,0.19999999999999984,0.1999999999999998,0.3699540191795408,0.3699540191795408,0.3699540191795408,0.3699540191795408,0.3699540191795408
91,0.05055468592217318,40,797,878,0.0,0.19999999999999987,0.19999999999999993,0.19999999999999982,0.19999999999999987,0.19999999999999984,0.37962443811087243,0.37962443811087243,0.37962443811087243,0.37962443811087243,0.37962443811087243
92,0.10643804103542953,40,797,878,0.0,0.20000000000000004,0.20000000000000007,0.20000000000000004,0.20000000000000004,0.20000000000000007,0.38167922343657273,0.38167922343657273,0.38167922343657273,0.38167922343657273,0.38167922343657273
93,0.10938459974813938,40,797,878,0.0,0.19999999999999957,0.1999999999999996,0.19999999999999954,0.19999999999999965,0.1999999999999996,0.4016718515024002,0.4016718515024002,0.4016718515024002,0.4016718515024002,0.4016718515024002
94,0.14006968615688928,40,797,878,0.0,0.1999999999999999,0.19999999999999998,0.19999999999999998,0.19999999999999993,0.19999999999999987,0.411539117720233,0.411539117720233,0.411539117720233,0.411539117720233,0.411539117720233
95,0.1305146810202755,40,797,878,0.0,0.19999999999999982,0.19999999999999982,0.19999999999999993,0.19999999999999976,0.19999999999999984,0.4203289534489511,0.4203289534489511,0.4203289534489511,0.4203289534489511,0.4203289534489511
96,0.16672037949903923,40,797,878,0.0,0.19999999999999973,0.1999999999999998,0.1999999999999998,0.19999999999999973,0.1999999999999997,0.41361297935827346,0.41361297935827346,0.41361297935827346,0.41361297935827346,0.41361297935827346
97,0.2220493883180263,40,797,878,0.0,0.19999999999999996,0.2,0.1999999999999999,0.20000000000000004,0.19999999999999993,0.4197366906188454,0.4197366906188454,0.4197366906188454,0.4197366906188454,0.4197366906188454
98,0.23861045011764145,40,797,878,0.0,0.19999999999999996,0.19999999999999998,0.20000000000000004,0.19999999999999998,0.2,0.4203299994253675,0.4203299994253675,0.4203299994253675,0.4203299994253675,0.4203299994253675
99,0.2807301133619683,40,797,878,0.0,0.19999999999999973,0.19999999999999973,0.1999999999999998,0.19999999999999976,0.1999999999999998,0.4496432751628926,0.4496432751628926,0.4496432751628926,0.4496432751628926,0.4496432751628926
